Gene	Term	GLMNET_coefficients	lambda_min
ENST00000657356.1	127989161:127989163	0	2.7459709104677
ENST00000657356.1	127902455:127902457	0	2.7459709104677
ENST00000657356.1	127819908:127819910	0	2.7459709104677
ENST00000657356.1	127996560:127996562	0	2.7459709104677
ENST00000657356.1	128096520:128096522	0	2.7459709104677
ENST00000657356.1	128074069:128074071	0	2.7459709104677
ENST00000657384.1	(Intercept)	-11.1106434511453	0.686973054998636
ENST00000657384.1	127818899:127818901	0	0.686973054998636
ENST00000657384.1	127882061:127882063	0	0.686973054998636
ENST00000657384.1	128100979:128100981	0	0.686973054998636
ENST00000657384.1	127803149:127803151	0	0.686973054998636
ENST00000657384.1	128082752:128082754	0	0.686973054998636
ENST00000657384.1	127854727:127854729	0	0.686973054998636
ENST00000657384.1	128069068:128069070	0	0.686973054998636
ENST00000657384.1	128099369:128099371	0	0.686973054998636
ENST00000657384.1	128031057:128031059	0	0.686973054998636
ENST00000657384.1	127855154:127855156	0	0.686973054998636
ENST00000657384.1	128031958:128031960	0	0.686973054998636
ENST00000657384.1	128074072:128074074	0	0.686973054998636
ENST00000657384.1	127816827:127816829	0	0.686973054998636
ENST00000657384.1	127851933:127851935	0	0.686973054998636
ENST00000657384.1	127932464:127932466	0	0.686973054998636
ENST00000657384.1	128070161:128070163	0	0.686973054998636
ENST00000657384.1	128070159:128070161	0	0.686973054998636
ENST00000657384.1	127890588:127890590	0	0.686973054998636
ENST00000657384.1	128049584:128049586	0	0.686973054998636
ENST00000657384.1	128096517:128096519	0	0.686973054998636
ENST00000657384.1	127932052:127932054	0	0.686973054998636
ENST00000657384.1	127855162:127855164	0	0.686973054998636
ENST00000657384.1	127932027:127932029	0	0.686973054998636
ENST00000657384.1	128038916:128038918	0	0.686973054998636
ENST00000657384.1	127881800:127881802	0	0.686973054998636
ENST00000657384.1	128080302:128080304	0	0.686973054998636
ENST00000657384.1	128049587:128049589	0	0.686973054998636
ENST00000657384.1	128048447:128048449	0	0.686973054998636
ENST00000657384.1	127989161:127989163	0	0.686973054998636
ENST00000657384.1	127902455:127902457	0	0.686973054998636
ENST00000657384.1	127819908:127819910	0	0.686973054998636
ENST00000657384.1	127996560:127996562	0	0.686973054998636
ENST00000657384.1	128096520:128096522	0	0.686973054998636
ENST00000657384.1	128074069:128074071	0	0.686973054998636
ENST00000657449.1	(Intercept)	-6.17530604338274	2.03159411947024
ENST00000657449.1	127818899:127818901	0	2.03159411947024
ENST00000657449.1	127882061:127882063	0	2.03159411947024
ENST00000657449.1	128100979:128100981	0	2.03159411947024
ENST00000657449.1	127803149:127803151	0	2.03159411947024
ENST00000657449.1	128082752:128082754	0	2.03159411947024
ENST00000657449.1	127854727:127854729	0	2.03159411947024
ENST00000657449.1	128069068:128069070	0	2.03159411947024
ENST00000657449.1	128099369:128099371	0	2.03159411947024
ENST00000657449.1	128031057:128031059	0	2.03159411947024
ENST00000657449.1	127855154:127855156	0	2.03159411947024
ENST00000657449.1	128031958:128031960	0	2.03159411947024
ENST00000657449.1	128074072:128074074	0	2.03159411947024
ENST00000657449.1	127816827:127816829	0	2.03159411947024
ENST00000657449.1	127851933:127851935	0	2.03159411947024
ENST00000657449.1	127932464:127932466	0	2.03159411947024
ENST00000657449.1	128070161:128070163	0	2.03159411947024
ENST00000657449.1	128070159:128070161	0	2.03159411947024
ENST00000657449.1	127890588:127890590	0	2.03159411947024
ENST00000657449.1	128049584:128049586	0	2.03159411947024
ENST00000657449.1	128096517:128096519	0	2.03159411947024
ENST00000657449.1	127932052:127932054	0	2.03159411947024
ENST00000657449.1	127855162:127855164	0	2.03159411947024
ENST00000657449.1	127932027:127932029	0	2.03159411947024
ENST00000657449.1	128038916:128038918	0	2.03159411947024
ENST00000657449.1	127881800:127881802	0	2.03159411947024
ENST00000657449.1	128080302:128080304	0	2.03159411947024
ENST00000657449.1	128049587:128049589	0	2.03159411947024
ENST00000657449.1	128048447:128048449	0	2.03159411947024
ENST00000657449.1	127989161:127989163	0	2.03159411947024
ENST00000657449.1	127902455:127902457	0	2.03159411947024
ENST00000657449.1	127819908:127819910	0	2.03159411947024
ENST00000657449.1	127996560:127996562	0	2.03159411947024
ENST00000657449.1	128096520:128096522	0	2.03159411947024
ENST00000657449.1	128074069:128074071	0	2.03159411947024
ENST00000657451.1	(Intercept)	16.4713062750539	1.70695295914818
ENST00000657451.1	127818899:127818901	0	1.70695295914818
ENST00000657451.1	127882061:127882063	0	1.70695295914818
ENST00000657451.1	128100979:128100981	0	1.70695295914818
ENST00000657451.1	127803149:127803151	0	1.70695295914818
ENST00000657451.1	128082752:128082754	0	1.70695295914818
ENST00000657451.1	127854727:127854729	0	1.70695295914818
ENST00000657451.1	128069068:128069070	0	1.70695295914818
ENST00000657451.1	128099369:128099371	0	1.70695295914818
ENST00000657451.1	128031057:128031059	-0.551931729943328	1.70695295914818
ENST00000657451.1	127855154:127855156	0	1.70695295914818
ENST00000657451.1	128031958:128031960	0	1.70695295914818
ENST00000657451.1	128074072:128074074	0	1.70695295914818
ENST00000657451.1	127816827:127816829	0	1.70695295914818
ENST00000657451.1	127851933:127851935	-3.16490607993086	1.70695295914818
ENST00000657451.1	127932464:127932466	0	1.70695295914818
ENST00000657451.1	128070161:128070163	0	1.70695295914818
ENST00000657451.1	128070159:128070161	0	1.70695295914818
ENST00000657451.1	127890588:127890590	0	1.70695295914818
ENST00000657451.1	128049584:128049586	0	1.70695295914818
ENST00000657451.1	128096517:128096519	-1.30541901118707	1.70695295914818
ENST00000657451.1	127932052:127932054	0	1.70695295914818
ENST00000657451.1	127855162:127855164	0	1.70695295914818
ENST00000657451.1	127932027:127932029	0	1.70695295914818
ENST00000657451.1	128038916:128038918	-35.8220621669224	1.70695295914818
ENST00000657451.1	127881800:127881802	0	1.70695295914818
ENST00000657451.1	128080302:128080304	0	1.70695295914818
ENST00000657451.1	128049587:128049589	23.6853758038014	1.70695295914818
ENST00000657451.1	128048447:128048449	0	1.70695295914818
ENST00000657451.1	127989161:127989163	-5.98955014310856	1.70695295914818
ENST00000657451.1	127902455:127902457	0	1.70695295914818
ENST00000657451.1	127819908:127819910	0	1.70695295914818
ENST00000657451.1	127996560:127996562	0	1.70695295914818
ENST00000657451.1	128096520:128096522	0	1.70695295914818
ENST00000657451.1	128074069:128074071	0	1.70695295914818
ENST00000657517.1	(Intercept)	-7.13303870176229	2.26631085871885
ENST00000657517.1	127818899:127818901	0	2.26631085871885
ENST00000657517.1	127882061:127882063	0	2.26631085871885
ENST00000657517.1	128100979:128100981	0	2.26631085871885
ENST00000657517.1	127803149:127803151	0	2.26631085871885
ENST00000657517.1	128082752:128082754	0	2.26631085871885
ENST00000657517.1	127854727:127854729	0	2.26631085871885
ENST00000657517.1	128069068:128069070	0	2.26631085871885
ENST00000657517.1	128099369:128099371	0	2.26631085871885
ENST00000657517.1	128031057:128031059	0	2.26631085871885
ENST00000657517.1	127855154:127855156	0	2.26631085871885
ENST00000657517.1	128031958:128031960	0	2.26631085871885
ENST00000657517.1	128074072:128074074	0	2.26631085871885
ENST00000657517.1	127816827:127816829	0	2.26631085871885
ENST00000657517.1	127851933:127851935	-1.02017771656347e-14	2.26631085871885
ENST00000657517.1	127932464:127932466	0	2.26631085871885
ENST00000657517.1	128070161:128070163	0	2.26631085871885
ENST00000657517.1	128070159:128070161	0	2.26631085871885
ENST00000657517.1	127890588:127890590	0	2.26631085871885
ENST00000657517.1	128049584:128049586	0	2.26631085871885
ENST00000657517.1	128096517:128096519	0	2.26631085871885
ENST00000657517.1	127932052:127932054	0	2.26631085871885
ENST00000657517.1	127855162:127855164	0	2.26631085871885
ENST00000657517.1	127932027:127932029	0	2.26631085871885
ENST00000657517.1	128038916:128038918	0	2.26631085871885
ENST00000657517.1	127881800:127881802	0	2.26631085871885
ENST00000657517.1	128080302:128080304	0	2.26631085871885
ENST00000657517.1	128049587:128049589	0	2.26631085871885
ENST00000657517.1	128048447:128048449	0	2.26631085871885
ENST00000657517.1	127989161:127989163	0	2.26631085871885
ENST00000657517.1	127902455:127902457	0	2.26631085871885
ENST00000657517.1	127819908:127819910	0	2.26631085871885
ENST00000657517.1	127996560:127996562	0	2.26631085871885
ENST00000657517.1	128096520:128096522	0	2.26631085871885
ENST00000657517.1	128074069:128074071	0	2.26631085871885
ENST00000657596.1	(Intercept)	-8.11616177730201	2.56878010375011
ENST00000657596.1	127818899:127818901	0	2.56878010375011
ENST00000657596.1	127882061:127882063	0	2.56878010375011
ENST00000657596.1	128100979:128100981	0	2.56878010375011
ENST00000657596.1	127803149:127803151	0	2.56878010375011
ENST00000657596.1	128082752:128082754	0	2.56878010375011
ENST00000657596.1	127854727:127854729	0	2.56878010375011
ENST00000657596.1	128069068:128069070	0	2.56878010375011
ENST00000657596.1	128099369:128099371	0	2.56878010375011
ENST00000657596.1	128031057:128031059	0	2.56878010375011
ENST00000657596.1	127855154:127855156	0	2.56878010375011
ENST00000657596.1	128031958:128031960	0	2.56878010375011
ENST00000657596.1	128074072:128074074	0	2.56878010375011
ENST00000657596.1	127816827:127816829	0	2.56878010375011
ENST00000657596.1	127851933:127851935	0	2.56878010375011
ENST00000657596.1	127932464:127932466	0	2.56878010375011
ENST00000657596.1	128070161:128070163	0	2.56878010375011
ENST00000657596.1	128070159:128070161	0	2.56878010375011
ENST00000657596.1	127890588:127890590	0	2.56878010375011
ENST00000657596.1	128049584:128049586	0	2.56878010375011
ENST00000657596.1	128096517:128096519	0	2.56878010375011
ENST00000657596.1	127932052:127932054	0	2.56878010375011
ENST00000657596.1	127855162:127855164	0	2.56878010375011
ENST00000657596.1	127932027:127932029	0	2.56878010375011
ENST00000657596.1	128038916:128038918	0	2.56878010375011
ENST00000657596.1	127881800:127881802	0	2.56878010375011
ENST00000657596.1	128080302:128080304	0	2.56878010375011
ENST00000657596.1	128049587:128049589	0	2.56878010375011
ENST00000657596.1	128048447:128048449	0	2.56878010375011
ENST00000657596.1	127989161:127989163	0	2.56878010375011
ENST00000657596.1	127902455:127902457	-1.89837201532809e-14	2.56878010375011
ENST00000657596.1	127819908:127819910	0	2.56878010375011
ENST00000657596.1	127996560:127996562	0	2.56878010375011
ENST00000657596.1	128096520:128096522	0	2.56878010375011
ENST00000657596.1	128074069:128074071	0	2.56878010375011
ENST00000657667.1	(Intercept)	-68.052559620079	1.44832825616295
ENST00000657667.1	127818899:127818901	0	1.44832825616295
ENST00000657667.1	127882061:127882063	0	1.44832825616295
ENST00000657667.1	128100979:128100981	0	1.44832825616295
ENST00000657667.1	127803149:127803151	0	1.44832825616295
ENST00000657667.1	128082752:128082754	0	1.44832825616295
ENST00000657667.1	127854727:127854729	0	1.44832825616295
ENST00000657667.1	128069068:128069070	-7.40687640376059	1.44832825616295
ENST00000657667.1	128099369:128099371	0	1.44832825616295
ENST00000657667.1	128031057:128031059	0	1.44832825616295
ENST00000657667.1	127855154:127855156	0	1.44832825616295
ENST00000657667.1	128031958:128031960	19.46860234638	1.44832825616295
ENST00000657667.1	128074072:128074074	0	1.44832825616295
ENST00000657667.1	127816827:127816829	0	1.44832825616295
ENST00000657667.1	127851933:127851935	0	1.44832825616295
ENST00000657667.1	127932464:127932466	0	1.44832825616295
ENST00000657667.1	128070161:128070163	0	1.44832825616295
ENST00000657667.1	128070159:128070161	0	1.44832825616295
ENST00000657667.1	127890588:127890590	0	1.44832825616295
ENST00000657667.1	128049584:128049586	0	1.44832825616295
ENST00000657667.1	128096517:128096519	8.66052345231607	1.44832825616295
ENST00000657667.1	127932052:127932054	5.22860413166354	1.44832825616295
ENST00000657667.1	127855162:127855164	0	1.44832825616295
ENST00000657667.1	127932027:127932029	0	1.44832825616295
ENST00000657667.1	128038916:128038918	0	1.44832825616295
ENST00000657667.1	127881800:127881802	0	1.44832825616295
ENST00000657667.1	128080302:128080304	0	1.44832825616295
ENST00000657667.1	128049587:128049589	0	1.44832825616295
ENST00000657667.1	128048447:128048449	42.4241874447216	1.44832825616295
ENST00000657667.1	127989161:127989163	0	1.44832825616295
ENST00000657667.1	127902455:127902457	0	1.44832825616295
ENST00000657667.1	127819908:127819910	-4.37624119810703	1.44832825616295
ENST00000657667.1	127996560:127996562	0	1.44832825616295
ENST00000657667.1	128096520:128096522	0	1.44832825616295
ENST00000657667.1	128074069:128074071	0	1.44832825616295
ENST00000657682.1	(Intercept)	-11.0196733643787	0.964663826867692
ENST00000657682.1	127818899:127818901	0	0.964663826867692
ENST00000657682.1	127882061:127882063	0	0.964663826867692
ENST00000657682.1	128100979:128100981	0	0.964663826867692
ENST00000657682.1	127803149:127803151	0	0.964663826867692
ENST00000657682.1	128082752:128082754	0	0.964663826867692
ENST00000657682.1	127854727:127854729	0	0.964663826867692
ENST00000657682.1	128069068:128069070	0	0.964663826867692
ENST00000657682.1	128099369:128099371	0	0.964663826867692
ENST00000657682.1	128031057:128031059	0	0.964663826867692
ENST00000657682.1	127855154:127855156	0	0.964663826867692
ENST00000657682.1	128031958:128031960	0	0.964663826867692
ENST00000657682.1	128074072:128074074	0	0.964663826867692
ENST00000657682.1	127816827:127816829	0	0.964663826867692
ENST00000657682.1	127851933:127851935	0	0.964663826867692
ENST00000657682.1	127932464:127932466	0	0.964663826867692
ENST00000657682.1	128070161:128070163	0	0.964663826867692
ENST00000657682.1	128070159:128070161	0	0.964663826867692
ENST00000657682.1	127890588:127890590	0	0.964663826867692
ENST00000657682.1	128049584:128049586	-2.78386556167686e-15	0.964663826867692
ENST00000657682.1	128096517:128096519	0	0.964663826867692
ENST00000657682.1	127932052:127932054	0	0.964663826867692
ENST00000657682.1	127855162:127855164	0	0.964663826867692
ENST00000657682.1	127932027:127932029	0	0.964663826867692
ENST00000657682.1	128038916:128038918	0	0.964663826867692
ENST00000657682.1	127881800:127881802	0	0.964663826867692
ENST00000657682.1	128080302:128080304	0	0.964663826867692
ENST00000657682.1	128049587:128049589	0	0.964663826867692
ENST00000657682.1	128048447:128048449	0	0.964663826867692
ENST00000657682.1	127989161:127989163	0	0.964663826867692
ENST00000657682.1	127902455:127902457	0	0.964663826867692
ENST00000657682.1	127819908:127819910	0	0.964663826867692
ENST00000657682.1	127996560:127996562	0	0.964663826867692
ENST00000657682.1	128096520:128096522	0	0.964663826867692
ENST00000657682.1	128074069:128074071	0	0.964663826867692
ENST00000657693.1	(Intercept)	-14.2620188418907	1.86604132263215
ENST00000657693.1	127818899:127818901	0	1.86604132263215
ENST00000657693.1	127882061:127882063	0	1.86604132263215
ENST00000657693.1	128100979:128100981	0	1.86604132263215
ENST00000657693.1	127803149:127803151	0	1.86604132263215
ENST00000657693.1	128082752:128082754	0	1.86604132263215
ENST00000657693.1	127854727:127854729	0	1.86604132263215
ENST00000657693.1	128069068:128069070	0	1.86604132263215
ENST00000657693.1	128099369:128099371	5.46895867527487	1.86604132263215
ENST00000657693.1	128031057:128031059	0	1.86604132263215
ENST00000657693.1	127855154:127855156	0	1.86604132263215
ENST00000657693.1	128031958:128031960	0	1.86604132263215
ENST00000657693.1	128074072:128074074	0	1.86604132263215
ENST00000657693.1	127816827:127816829	0	1.86604132263215
ENST00000657693.1	127851933:127851935	0	1.86604132263215
ENST00000657693.1	127932464:127932466	0	1.86604132263215
ENST00000657693.1	128070161:128070163	0	1.86604132263215
ENST00000657693.1	128070159:128070161	0	1.86604132263215
ENST00000657693.1	127890588:127890590	0	1.86604132263215
ENST00000657693.1	128049584:128049586	6.31951584551116	1.86604132263215
ENST00000657693.1	128096517:128096519	0	1.86604132263215
ENST00000657693.1	127932052:127932054	0	1.86604132263215
ENST00000657693.1	127855162:127855164	0	1.86604132263215
ENST00000657693.1	127932027:127932029	0	1.86604132263215
ENST00000657693.1	128038916:128038918	0	1.86604132263215
ENST00000657693.1	127881800:127881802	0	1.86604132263215
ENST00000657693.1	128080302:128080304	0	1.86604132263215
ENST00000657693.1	128049587:128049589	0	1.86604132263215
ENST00000657693.1	128048447:128048449	-2.58947966622191	1.86604132263215
ENST00000657693.1	127989161:127989163	0	1.86604132263215
